ZONA PORTUARIA               ,SOCIEDAD PORTUARIA,TIPO DE SERVICIO,TIPO DE CARGA,EXPORTACION,IMPORTACIÓN,TRANSBORDO,TRANSITO INTERNACIONAL,FLUVIAL,CABOTAJE,MOVILIZACIONES A BORDO,TRANSITORIA,AÑO VIGENCIA,MES VIGENCIA
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,4633,0,0,0,2755,0,0,2020,8
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,106382,0,0,0,0,0,0,2021,7
CARTAGENA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,518719,75919,0,0,0,76385,0,0,2019,4
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,0,5002,0,0,0,0,0,0,2021,4
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,90897,0,0,0,2020,11
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GRANEL LIQUIDO,162044,31095,0,0,0,0,0,0,2019,5
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,0,23168,0,0,0,0,0,0,2019,2
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,CONTENEDORES,31182,4046,0,0,0,13798,0,0,2021,6
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,2171450,0,0,0,0,0,0,0,2019,4
GUAJIRA,PUERTO BRISA S.A.,PUBLICO,CARBON AL GRANEL,84224,0,0,0,0,0,0,0,2021,10
BARRANQUILLA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,3000,0,0,0,0,0,0,2019,5
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,0,78067,0,0,7302,18614,0,0,2020,3
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,5946,0,0,0,0,0,0,2021,1
CARTAGENA,ZONA FRANCA ARGOS S.A.S.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,57200,0,0,0,0,0,0,0,2018,1
TURBO,PROMOTORA BANANERA S.A,PUBLICO,GENERAL,2,0,0,0,0,0,0,0,2019,3
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,212,24988,0,0,0,0,0,0,2020,9
TUMACO,SOCIEDAD PORTUARIA REGIONAL TUMACO PACIFIC PORT S.A,PUBLICO,GRANEL LIQUIDO,6608,0,0,0,0,1180,0,0,2019,3
G. MORROSQUILLO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,852633,0,0,0,0,0,0,0,2019,3
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,21121,0,0,0,0,0,0,2019,7
CARTAGENA,SOCIEDAD PORTUARIA DEXTON S.A.,PUBLICO,GRANEL LIQUIDO,10176,7149,0,0,0,0,0,0,2020,10
CARTAGENA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,392032,3697,0,0,0,95358,0,0,2019,7
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GENERAL,95214,43189,190,0,0,0,0,0,2019,1
TUMACO,ROMERO Y BURGOS & CIA S.EN C.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,136,0,0,0,2019,1
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,2400,5500,0,0,0,0,0,0,2020,5
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,68385,0,0,0,0,0,0,2021,8
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GRANEL LIQUIDO,238675,31213,0,0,0,0,0,0,2021,8
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,73450,0,0,0,0,0,0,2018,7
TUMACO,ROMERO Y BURGOS & CIA S.EN C.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,120,0,0,0,2019,7
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,5000,27825,0,0,0,0,0,0,2018,4
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,473,2410,0,93,0,8496,0,0,2021,7
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,GENERAL,9223,0,0,0,0,0,0,0,2018,1
CARTAGENA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,251987,216615,0,0,0,98519,0,0,2018,2
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,23235,156905,0,0,0,3011,0,0,2021,6
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,GENERAL,20384,0,0,0,0,0,0,0,2020,12
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,78145,0,0,0,0,0,0,2019,10
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,38,0,0,0,4772,0,0,2021,2
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,134,0,0,0,4265,0,0,2019,7
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,69581,0,0,0,0,0,0,2022,1
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,6536,0,0,0,0,0,0,2019,6
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,28000,0,0,0,0,0,0,0,2019,9
TUMACO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,53530,0,0,0,0,0,0,0,2019,4
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,23191,0,0,0,0,0,0,2019,12
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,31254,0,0,0,0,0,0,2021,7
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,6533,0,0,0,0,0,0,2019,5
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,25874,0,0,0,0,0,0,0,2020,1
TURBO,PORTUARIA PUNTA DE VACA S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,1366,0,0,2018,1
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,2024240,0,0,0,0,0,0,0,2018,7
CARTAGENA,SOCIEDAD PORTUARIA BAVARIA S.A,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,11000,28062,0,0,0,0,0,0,2021,6
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GENERAL,17788,0,0,0,0,0,0,0,2018,9
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GENERAL,13500,0,0,0,0,0,0,0,2019,2
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GENERAL,83938,58899,0,0,0,0,0,0,2019,7
CARTAGENA,OILTANKING COLOMBIA SA,PUBLICO,GRANEL LIQUIDO,0,31943,0,0,0,0,0,0,2019,10
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7316,0,0,2018,7
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7359,0,0,2018,11
TURBO,PROMOTORA BANANERA S.A,PUBLICO,GENERAL,2,0,0,0,0,0,0,0,2019,4
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,0,14283,0,0,0,0,0,0,2020,8
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,26635,0,0,0,0,0,0,2022,2
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL LIQUIDO,0,26852,0,0,0,0,0,0,2018,6
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,277693,0,0,0,0,0,0,2019,2
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,0,3501,0,0,0,0,0,0,2019,2
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,143,0,0,0,5738,0,0,2019,3
GUAJIRA,SOCIEDAD PORTUARIA DE LA PENINSULA S.A.,PUBLICO,GENERAL,0,1342,0,0,0,0,0,0,2021,11
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,GENERAL,0,0,0,0,0,1188,0,0,2019,2
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,CARBON AL GRANEL,71818,0,0,0,0,0,0,0,2018,11
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,13000,0,0,0,0,0,0,0,2019,11
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,84517,0,0,0,2020,12
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,141572,0,0,0,0,0,0,2018,11
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,93884,0,0,0,2018,4
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,409482,0,0,0,0,0,0,0,2020,8
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,CONTENEDORES,138726,185766,23187,0,0,0,0,0,2021,3
CARTAGENA,SOCIEDAD PORTUARIA DEXTON S.A.,PUBLICO,GRANEL LIQUIDO,0,7583,0,0,0,0,0,0,2018,1
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,22193,0,0,0,0,0,0,2019,11
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,1783502,0,0,0,0,0,0,0,2022,2
CARTAGENA,SOCIEDAD PORTUARIA DEXTON S.A.,PUBLICO,GRANEL LIQUIDO,7262,2086,0,0,0,0,0,0,2020,6
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,3275,0,0,2021,2
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,52741,182751,0,0,0,16584,0,0,2020,2
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GENERAL,14000,11173,196,0,0,0,0,0,2021,3
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GENERAL,0,2654,0,0,0,0,0,0,2018,2
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,CONTENEDORES,15269,6607,0,0,0,20637,0,0,2019,12
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7316,0,0,2018,7
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,4934,0,0,2021,7
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,76182,0,0,0,0,0,0,2019,10
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,34816,0,0,0,0,0,0,0,2021,5
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,8904,0,0,0,5620,0,0,2021,11
CARTAGENA,ZONA FRANCA ARGOS S.A.S.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,121140,56516,0,0,0,0,0,0,2019,8
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7324,0,0,2021,5
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,3112,0,0,2019,8
CARTAGENA,ALGRANEL S.A.,PUBLICO,GRANEL LIQUIDO,8226,6490,0,0,0,0,0,0,2019,7
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,5458,7283,0,0,0,2208,0,0,2020,7
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,5566,0,0,2019,2
BARRANCABERMEJA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,76284,0,0,0,2019,9
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,1994500,0,0,0,0,0,0,0,2019,9
CARTAGENA,SOCIEDAD PORTUARIA TRANSMARSYP S.A.,PUBLICO,CONTENEDORES,0,0,0,0,0,6217,0,0,2019,10
TURBO,PORTUARIA PUNTA DE VACA S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,777,0,0,2020,11
G. MORROSQUILLO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,627145,0,0,0,0,0,0,0,2020,11
TUMACO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,50296,0,0,0,0,0,0,0,2019,10
GUAJIRA,PUERTO BRISA S.A.,PUBLICO,CARBON AL GRANEL,107220,0,0,0,0,0,0,0,2022,3
CARTAGENA,SOCIEDAD PORTUARIA DEL DIQUE S.A.,PUBLICO,GRANEL LIQUIDO,0,0,0,0,0,28862,0,0,2021,5
GUAJIRA,PUERTO BRISA S.A.,PUBLICO,CARBON AL GRANEL,89000,0,0,0,0,0,0,0,2020,4
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GENERAL,0,0,0,0,0,1633,0,0,2021,7
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,18717,0,1384,0,0,0,0,2020,4
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,CONTENEDORES,0,62,0,0,0,0,0,0,2021,4
CARTAGENA,COREMAR SHOREBASE SA,PUBLICO,GRANEL LIQUIDO,0,0,0,0,145,0,0,0,2021,3
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,GENERAL,0,35861,0,0,0,0,0,0,2020,12
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,11638,0,0,0,0,3067,0,0,2020,5
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,29,0,0,0,1889,0,0,2020,5
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GENERAL,0,1007,0,0,0,0,0,0,2018,12
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,CARBON AL GRANEL,32122,0,0,0,0,0,0,0,2019,3
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,CARBON AL GRANEL,74116,0,0,0,0,0,0,0,2018,4
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7328,0,0,2019,6
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,98246,0,0,0,0,0,0,2022,3
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,CONTENEDORES,274,38,0,0,0,0,0,0,2021,7
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,85966,0,0,0,0,0,0,2020,7
BARRANQUILLA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,4166,6109,0,0,0,0,0,0,2018,3
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,756,52088,0,0,0,12078,0,0,2021,12
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,0,20748,0,0,0,0,0,0,2018,3
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,CONTENEDORES,28,9,338,0,0,171,0,0,2019,7
CARTAGENA,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,4844,0,0,2020,2
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,47742,0,0,0,0,0,0,2021,8
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,0,2492,0,0,2020,4
CARTAGENA,ZONA FRANCA ARGOS S.A.S.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,102418,0,0,0,0,0,0,0,2021,1
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,412,2721,0,0,0,5995,0,0,2019,4
CIENAGA,SOCIEDAD PORTUARIA PUERTO NUEVO S.A.,PUBLICO,CARBON AL GRANEL,48748,0,0,0,0,0,0,0,2020,12
BARRANCABERMEJA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,122464,0,0,0,2018,6
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,1933,452,0,0,1317,0,0,2021,7
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GENERAL,0,216,0,0,0,3052,0,0,2022,3
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CARBON AL GRANEL,24593,0,0,0,0,0,0,0,2020,8
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,22259,38228,0,0,0,0,0,0,2019,12
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,CONTENEDORES,51061,11084,0,0,0,496,0,0,2018,2
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,CONTENEDORES,422,3397,0,0,0,7086,0,0,2018,3
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,28795,29043,0,0,11794,0,0,0,2022,2
BARRANQUILLA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,3096,0,0,2018,2
CARTAGENA,COREMAR SHOREBASE SA,PUBLICO,GRANEL LIQUIDO,0,0,0,0,2560,0,0,0,2018,9
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,1125,0,0,2022,2
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CARBON AL GRANEL,0,10793,0,0,0,0,0,0,2019,4
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GENERAL,0,9526,0,0,0,112,0,0,2019,8
SANTA MARTA,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,353033,0,0,0,10767,0,0,2018,11
TURBO,C.I. UNI�N DE BANANEROS DE URABA - UNIBAN,PUBLICO,GENERAL,11538,117,0,0,0,0,0,0,2021,7
CARTAGENA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,1862,0,0,2019,1
BARRANQUILLA,PORTMAGDALENA S.A.,PUBLICO,GRANEL LIQUIDO,4065,11119,0,0,0,0,0,0,2021,1
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,58414,0,0,0,0,0,0,2019,3
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,GRANEL SOLIDO DIFER. DE CARBON,0,4213,0,0,0,0,0,0,2022,3
TURBO,PROMOTORA BANANERA S.A,PUBLICO,CONTENEDORES,11438,0,0,0,0,0,0,0,2019,3
BARRANCABERMEJA,SOCIEDAD PORTUARIA IMPALA TERMINALS BARRANCABERMEJA S.A.,PUBLICO,CONTENEDORES,0,0,0,0,1413,0,0,0,2022,3
CARTAGENA,OILTANKING COLOMBIA SA,PUBLICO,GRANEL LIQUIDO,0,18280,0,0,0,0,0,0,2019,2
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CARBON AL GRANEL,3073927,0,0,0,0,0,0,0,2018,8
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,50194,89302,0,0,0,0,0,0,2020,6
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,27764,58652,0,0,0,4,0,0,2018,4
SAN ANDRES,SAN ANDRES PORT SOCIETY SA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,2687,0,0,0,2557,0,0,2019,5
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,57419,156108,0,0,0,6749,0,0,2021,2
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,CARBON AL GRANEL,13499,0,0,0,0,0,0,0,2021,10
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,90056,207854,0,0,0,8459,0,0,2021,4
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,109359,0,0,0,0,0,0,2021,9
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GRANEL LIQUIDO,13832,17910,0,0,0,3151,0,0,2020,10
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GENERAL,423,7628,4260,0,0,3194,0,0,2018,8
BUENAVENTURA,GRUPO PORTUARIO S.A,PUBLICO,CARBON AL GRANEL,37890,0,0,0,0,0,0,0,2021,7
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GENERAL,3646,8600,108,0,0,0,0,0,2021,4
CARTAGENA,SOCIEDAD PORTUARIA OLEFINAS Y DERIVADOS S.A.,PUBLICO,GRANEL LIQUIDO,0,62013,0,0,0,0,0,0,2019,12
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CARBON AL GRANEL,0,43655,0,0,0,0,0,0,2019,2
BUENAVENTURA,SOCIEDAD PUERTO INDUSTRIAL AGUADULCE S.A.,PUBLICO,CONTENEDORES,56453,185769,0,0,0,30753,0,0,2020,9
CARTAGENA,SOCIEDAD PORTUARIA DEL DIQUE S.A.,PUBLICO,GRANEL LIQUIDO,0,6699,0,0,0,23286,0,0,2020,6
G. MORROSQUILLO,CENIT TRANSPORTE Y LOG�STICA DE HIDROCARBUROS SAS,PRIVADO,GRANEL LIQUIDO,0,556765,0,0,0,0,0,0,2021,1
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,4775,0,0,2018,10
TUMACO,SOCIEDAD PORTUARIA REGIONAL TUMACO PACIFIC PORT S.A,PUBLICO,GRANEL LIQUIDO,6693,0,0,0,0,0,0,0,2019,7
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GRANEL LIQUIDO,197159,31014,0,0,0,0,0,0,2019,3
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GENERAL,12528,12891,94,0,0,0,0,0,2020,12
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,0,0,0,0,81,0,0,2020,3
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,CARBON AL GRANEL,58049,0,0,0,0,0,0,0,2018,12
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,1152,0,0,0,0,0,0,0,2020,10
TURBO,PORTUARIA PUNTA DE VACA S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,1467,0,0,2021,1
BARRANCABERMEJA,ECOPETROL S.A.,PRIVADO,GRANEL LIQUIDO,0,0,0,0,67288,0,0,0,2018,2
CARTAGENA,VOPAK COLOMBIA S.A.,PUBLICO,GRANEL LIQUIDO,0,9629,0,0,0,0,0,0,2019,10
BARRANQUILLA,BARRANQUILLA INTERNATIONAL TERMINAL COMPANY S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,6032,0,0,0,0,0,0,0,2018,2
BUENAVENTURA,SOCIEDAD PORTUARIA REGIONAL DE BUENAVENTURA S.A,PUBLICO,GRANEL LIQUIDO,0,41431,0,0,0,0,0,0,2020,7
BARRANQUILLA,PALERMO SOCIEDAD PORTUARIA S.A,PUBLICO,GENERAL,0,32081,0,0,0,0,0,0,2018,12
CARTAGENA,SOCIEDAD PORTUARIA PUERTO BAHIA,PUBLICO,GENERAL,6495,19716,162,0,0,0,0,0,2022,3
BARRANQUILLA,SOCIEDAD PORTUARIA RIVERPORT S.A.,PUBLICO,GRANEL SOLIDO DIFER. DE CARBON,0,49399,0,0,0,0,0,0,2020,3
BARRANQUILLA,ATUNAMAR LIMITADA,PRIVADO,GENERAL,0,0,0,0,0,3143,0,0,2018,11
GUAJIRA,CERREJON ZONA NORTE S.A.,PRIVADO,CONTENEDORES,0,670,0,0,0,0,0,0,2018,7
BARRANQUILLA,SOCIEDAD PORTUARIA MONOMEROS COLOMBO VENEZOLANOS S.A.,PRIVADO,GRANEL LIQUIDO,4100,8628,0,0,0,0,0,0,2020,1
SAN ANDRES,NUEVA SOCIEDAD PORTUARIA ZONA ATLANTICA S A,PRIVADO,GRANEL LIQUIDO,0,0,0,0,0,7254,0,0,2020,1
